,Instance,Model,X,Y,R_sq_log,Score
390,CFHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.68674836 -0.13686008]
 [-0.66494583 -0.14724315]
 [-0.64178723 -0.15090224]
 ...
 [ 0.60591876 -0.151139  ]
 [ 0.62891568 -0.15615957]
 [ 0.65217787 -0.15425105]]","[[8.82362855]
 [4.88412485]
 [5.51997004]
 ...
 [7.92830474]
 [7.12428844]
 [7.34593407]]",0.8164585884363429
391,CFHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.76186341 -0.24234345]
 [-0.74014693 -0.24582663]
 [-0.71579362 -0.24797208]
 ...
 [ 0.66945177 -0.2491225 ]
 [ 0.69378341 -0.25555226]
 [ 0.71582792 -0.26183515]]","[[ 7.54217478]
 [ 6.22219534]
 [ 7.83005438]
 ...
 [11.61237223]
 [ 9.22563228]
 [ 9.73842729]]",1.7567069514120721
392,CFHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11454518 -0.05055852]
 [ 0.13618748 -0.06153301]
 [ 0.15985098 -0.06589281]
 ...
 [ 1.39700935 -0.19220202]
 [ 1.4203806  -0.19790476]
 [ 1.44466146 -0.19675499]]","[[14.71926382]
 [ 6.90263599]
 [ 6.26530903]
 ...
 [ 9.43660475]
 [ 7.52065683]
 [ 7.9145323 ]]",0.9211540221204284
393,CFHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 50.38403606 -17.83950624]
 [ 50.76984348 -15.65256637]
 [ 50.9930652  -13.35916994]
 ...
 [-40.90263086  24.14861259]
 [-44.02171931  23.08655078]
 [-46.14212914  21.78921223]]","[[0.09243739]
 [0.01632832]
 [0.00482272]
 ...
 [0.90703982]
 [0.56521317]
 [1.0012843 ]]",0.46681409498923554
394,CFHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 2.63161896  1.18584357]
 [ 3.10952707  1.17470428]
 [ 3.29215416  1.17883602]
 ...
 [-2.2019885   0.11514489]
 [ 1.50129163 -3.38949129]
 [-0.11227324 -3.07825111]]","[[6.84863866]
 [6.01466847]
 [5.18085119]
 ...
 [6.52547699]
 [7.39275082]
 [8.91359435]]",1.2714926116598717
395,CFHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.68674836 -0.13686008]
 [-0.66494583 -0.14724315]
 [-0.64178723 -0.15090224]
 ...
 [ 0.60591876 -0.151139  ]
 [ 0.62891568 -0.15615957]
 [ 0.65217787 -0.15425105]]","[[8.82362855]
 [4.88412485]
 [5.51997004]
 ...
 [7.92830474]
 [7.12428844]
 [7.34593407]]",0.8164585884363429
396,CFHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.76186341 -0.24234345]
 [-0.74014693 -0.24582663]
 [-0.71579362 -0.24797208]
 ...
 [ 0.66945177 -0.2491225 ]
 [ 0.69378341 -0.25555226]
 [ 0.71582792 -0.26183515]]","[[ 7.54217478]
 [ 6.22219534]
 [ 7.83005438]
 ...
 [11.61237223]
 [ 9.22563228]
 [ 9.73842729]]",1.7567069514120721
397,CFHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11454518 -0.05055852]
 [ 0.13618748 -0.06153301]
 [ 0.15985098 -0.06589281]
 ...
 [ 1.39700935 -0.19220202]
 [ 1.4203806  -0.19790476]
 [ 1.44466146 -0.19675499]]","[[14.71926382]
 [ 6.90263599]
 [ 6.26530903]
 ...
 [ 9.43660475]
 [ 7.52065683]
 [ 7.9145323 ]]",0.9211540221204284
398,CFHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 50.38403606 -17.83950624]
 [ 50.76984348 -15.65256637]
 [ 50.9930652  -13.35916994]
 ...
 [-40.90263086  24.14861259]
 [-44.02171931  23.08655078]
 [-46.14212914  21.78921223]]","[[0.09243739]
 [0.01632832]
 [0.00482272]
 ...
 [0.90703982]
 [0.56521317]
 [1.0012843 ]]",0.46681409498923554
399,CFHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 2.63161896  1.18584357]
 [ 3.10952707  1.17470428]
 [ 3.29215416  1.17883602]
 ...
 [-2.2019885   0.11514489]
 [ 1.50129163 -3.38949129]
 [-0.11227324 -3.07825111]]","[[6.84863866]
 [6.01466847]
 [5.18085119]
 ...
 [6.52547699]
 [7.39275082]
 [8.91359435]]",1.2714926116598717
400,FLEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.4291243   0.38553867]
 [ 0.39772275  0.38223818]
 [ 0.36632121  0.37893769]
 ...
 [-0.31489589  0.01148301]
 [-0.34629744  0.00818252]
 [-0.37769899  0.00488203]]","[[5.09927768]
 [2.12766759]
 [1.67533321]
 ...
 [1.42962192]
 [2.48857457]
 [5.071923  ]]",0.6098919356372492
401,FLEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.21517615  0.84265036]
 [ 0.18571886  0.81875472]
 [ 0.15586205  0.79522935]
 ...
 [-0.09617876 -0.73216367]
 [-0.12584788 -0.75550625]
 [-0.15619831 -0.77908672]]","[[2.33053868]
 [2.92071514]
 [3.62325183]
 ...
 [4.11368075]
 [2.62621853]
 [5.76087398]]",0.9322487222566096
402,FLEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11687316 -0.0075931 ]
 [ 0.14582032 -0.02029079]
 [ 0.17476749 -0.03298848]
 ...
 [ 0.95937987 -0.03973915]
 [ 0.98832703 -0.05243684]
 [ 1.0172742  -0.06513453]]","[[5.21916468]
 [2.1447424 ]
 [1.91063784]
 ...
 [1.76845342]
 [2.45579827]
 [5.13018617]]",0.641155577975919
403,FLEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 44.62245102  -8.60791333]
 [ 43.62528634  -9.53307255]
 [ 42.6062324  -10.54734052]
 ...
 [-40.29110786  11.99360885]
 [-41.3407725   10.90152567]
 [-42.27382584   9.91949372]]","[[0.05870008]
 [0.02333967]
 [0.02468528]
 ...
 [0.03499116]
 [0.04515481]
 [0.05803367]]",0.026335776307178236
404,FLEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 3.5173215  12.17918472]
 [ 4.72728158 12.30510247]
 [ 5.78637255 11.839211  ]
 ...
 [-0.66750274 20.58486697]
 [-0.7105012  20.64957467]
 [-0.74807122 20.7031064 ]]","[[15.81431057]
 [ 8.56345379]
 [12.1030141 ]
 ...
 [ 3.03878142]
 [ 3.98688691]
 [ 5.84209191]]",1.0427400289058777
405,FLEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.50334473 -0.13277495]
 [ 0.47159191 -0.13230434]
 [ 0.43983909 -0.13183373]
 ...
 [-0.65984148 -0.12079251]
 [-0.6915943  -0.12032191]
 [-0.72334712 -0.1198513 ]]","[[4.91150448]
 [1.81629612]
 [2.00489781]
 ...
 [3.78887396]
 [5.33440452]
 [5.49304348]]",0.8846630095816911
406,FLEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.55083007  0.19669944]
 [ 0.5179794   0.19230011]
 [ 0.4844063   0.18728002]
 ...
 [-0.75780633  0.28932456]
 [-0.78948146  0.29735683]
 [-0.81984504  0.30303012]]","[[ 3.86012957]
 [ 5.31389318]
 [ 2.55532712]
 ...
 [10.21199453]
 [11.3571676 ]
 [ 7.45287408]]",1.6814916862189737
407,FLEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11037442  0.02407606]
 [ 0.14143751  0.01719587]
 [ 0.17250061  0.01031567]
 ...
 [ 1.2525543  -0.21947316]
 [ 1.2836174  -0.22635336]
 [ 1.31468049 -0.23323356]]","[[5.00713328]
 [1.02479733]
 [2.38628102]
 ...
 [7.33764061]
 [7.33629828]
 [7.46590458]]",0.8235695265636184
408,FLEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-39.97513943 -31.19120035]
 [-37.83488953 -31.64402526]
 [-35.45759892 -32.08750792]
 ...
 [ 49.03351702   1.66374512]
 [ 51.13873197   2.63517831]
 [ 52.88974915   3.56026985]]","[[1.80178011]
 [1.55837239]
 [0.25829916]
 ...
 [0.13858322]
 [0.26768523]
 [0.59772571]]",0.4926488302348463
409,FLEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 6.47638993  7.16128845]
 [ 7.34726805  7.70093234]
 [ 8.13342661  7.87871369]
 ...
 [10.21007862 13.17587553]
 [10.21252982 13.16827797]
 [10.22672417 13.16776285]]","[[13.11389206]
 [11.88606768]
 [10.13439716]
 ...
 [ 2.30266038]
 [ 1.6396471 ]
 [ 3.57967554]]",1.2643800956252413
410,FLHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.4291243   0.38553867]
 [ 0.39772275  0.38223818]
 [ 0.36632121  0.37893769]
 ...
 [-0.31489589  0.01148301]
 [-0.34629744  0.00818252]
 [-0.37769899  0.00488203]]","[[5.09927768]
 [2.12766759]
 [1.67533321]
 ...
 [1.42962192]
 [2.48857457]
 [5.071923  ]]",0.6098919356372492
411,FLHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.21517615  0.84265036]
 [ 0.18571886  0.81875472]
 [ 0.15586205  0.79522935]
 ...
 [-0.09617876 -0.73216367]
 [-0.12584788 -0.75550625]
 [-0.15619831 -0.77908672]]","[[2.33053868]
 [2.92071514]
 [3.62325183]
 ...
 [4.11368075]
 [2.62621853]
 [5.76087398]]",0.9322487222566096
412,FLHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11687316 -0.0075931 ]
 [ 0.14582032 -0.02029079]
 [ 0.17476749 -0.03298848]
 ...
 [ 0.95937987 -0.03973915]
 [ 0.98832703 -0.05243684]
 [ 1.0172742  -0.06513453]]","[[5.21916468]
 [2.1447424 ]
 [1.91063784]
 ...
 [1.76845342]
 [2.45579827]
 [5.13018617]]",0.641155577975919
413,FLHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 44.62245102  -8.60791333]
 [ 43.62528634  -9.53307255]
 [ 42.6062324  -10.54734052]
 ...
 [-40.29110786  11.99360885]
 [-41.3407725   10.90152567]
 [-42.27382584   9.91949372]]","[[0.05870008]
 [0.02333967]
 [0.02468528]
 ...
 [0.03499116]
 [0.04515481]
 [0.05803367]]",0.026335776307178236
414,FLHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 3.5173215  12.17918472]
 [ 4.72728158 12.30510247]
 [ 5.78637255 11.839211  ]
 ...
 [-0.66750274 20.58486697]
 [-0.7105012  20.64957467]
 [-0.74807122 20.7031064 ]]","[[15.81431057]
 [ 8.56345379]
 [12.1030141 ]
 ...
 [ 3.03878142]
 [ 3.98688691]
 [ 5.84209191]]",1.0427400289058777
415,FLHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.50334473 -0.13277495]
 [ 0.47159191 -0.13230434]
 [ 0.43983909 -0.13183373]
 ...
 [-0.65984148 -0.12079251]
 [-0.6915943  -0.12032191]
 [-0.72334712 -0.1198513 ]]","[[4.91150448]
 [1.81629612]
 [2.00489781]
 ...
 [3.78887396]
 [5.33440452]
 [5.49304348]]",0.8846630095816911
416,FLHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.55083007  0.19669944]
 [ 0.5179794   0.19230011]
 [ 0.4844063   0.18728002]
 ...
 [-0.75780633  0.28932456]
 [-0.78948146  0.29735683]
 [-0.81984504  0.30303012]]","[[ 3.86012957]
 [ 5.31389318]
 [ 2.55532712]
 ...
 [10.21199453]
 [11.3571676 ]
 [ 7.45287408]]",1.6814916862189737
417,FLHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11037442  0.02407606]
 [ 0.14143751  0.01719587]
 [ 0.17250061  0.01031567]
 ...
 [ 1.2525543  -0.21947316]
 [ 1.2836174  -0.22635336]
 [ 1.31468049 -0.23323356]]","[[5.00713328]
 [1.02479733]
 [2.38628102]
 ...
 [7.33764061]
 [7.33629828]
 [7.46590458]]",0.8235695265636184
418,FLHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-39.97513943 -31.19120035]
 [-37.83488953 -31.64402526]
 [-35.45759892 -32.08750792]
 ...
 [ 49.03351702   1.66374512]
 [ 51.13873197   2.63517831]
 [ 52.88974915   3.56026985]]","[[1.80178011]
 [1.55837239]
 [0.25829916]
 ...
 [0.13858322]
 [0.26768523]
 [0.59772571]]",0.4926488302348463
419,FLHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 6.47638993  7.16128845]
 [ 7.34726805  7.70093234]
 [ 8.13342661  7.87871369]
 ...
 [10.21007862 13.17587553]
 [10.21252982 13.16827797]
 [10.22672417 13.16776285]]","[[13.11389206]
 [11.88606768]
 [10.13439716]
 ...
 [ 2.30266038]
 [ 1.6396471 ]
 [ 3.57967554]]",1.2643800956252413
420,FPEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.51453587  0.31031641]
 [ 0.48282794  0.30865303]
 [ 0.45112001  0.30698966]
 ...
 [-0.53978695  0.09091544]
 [-0.57149488  0.08925207]
 [-0.60320281  0.08758869]]","[[4.60898767]
 [2.33159335]
 [0.3179623 ]
 ...
 [4.7517456 ]
 [4.81926622]
 [6.6595992 ]]",0.6282054346605027
421,FPEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.35341529  0.87733109]
 [-0.3217243   0.85462926]
 [-0.2895292   0.83215437]
 ...
 [ 0.34496222 -0.81080786]
 [ 0.37563614 -0.83217348]
 [ 0.40266766 -0.85147262]]","[[3.9717285 ]
 [3.28747887]
 [3.98625817]
 ...
 [5.35176941]
 [5.0014883 ]
 [6.65553227]]",0.8981345132477349
422,FPEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11821561  0.00796384]
 [ 0.14793581 -0.00325152]
 [ 0.17765602 -0.01446687]
 ...
 [ 1.17463232 -0.21174061]
 [ 1.20435252 -0.22295596]
 [ 1.23407273 -0.23417132]]","[[4.66112098]
 [2.34545396]
 [0.54006127]
 ...
 [4.70511329]
 [4.74700555]
 [6.44404311]]",0.6335235844621571
423,FPEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-35.66397266  18.61710005]
 [-34.64108579  19.04900535]
 [-33.56141794  19.55829763]
 ...
 [ 35.9142671   -1.89885561]
 [ 37.14262962  -1.34484093]
 [ 38.20468483  -0.86161966]]","[[0.04885234]
 [0.04270918]
 [0.01287324]
 ...
 [0.05546633]
 [0.00683614]
 [0.26544312]]",0.4499252867930163
424,FPEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 9.13721104  8.46473672]
 [ 7.82229726  9.1639387 ]
 [ 6.66054471  9.0890084 ]
 ...
 [14.72614259 18.60552814]
 [14.71450171 18.63376129]
 [14.70683455 18.61791897]]","[[10.50960713]
 [10.22943793]
 [10.16454731]
 ...
 [ 4.731411  ]
 [12.51950201]
 [ 7.33138837]]",1.4509865961847637
425,FPEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.54996797  0.18707481]
 [-0.51815907  0.18654107]
 [-0.48635018  0.18600734]
 ...
 [ 0.56174424  0.02820953]
 [ 0.59355314  0.0276758 ]
 [ 0.62536204  0.02714206]]","[[4.86725631]
 [2.29105912]
 [1.43107914]
 ...
 [5.41165423]
 [5.42921718]
 [7.45089817]]",0.8638519057613417
426,FPEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.71784907  0.60468558]
 [-0.68176805  0.59364974]
 [-0.64531214  0.5821096 ]
 ...
 [ 0.66882184 -0.33413904]
 [ 0.70296614 -0.33849887]
 [ 0.72967187 -0.31699426]]","[[5.14035811]
 [1.69711539]
 [3.67614379]
 ...
 [4.85895503]
 [5.99155116]
 [6.44256758]]",1.407016560050101
427,FPEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11401519  0.02601618]
 [ 0.14486538  0.01825591]
 [ 0.17571556  0.01049563]
 ...
 [ 1.22828995 -0.11070957]
 [ 1.25914014 -0.11846984]
 [ 1.28999032 -0.12623011]]","[[4.86467241]
 [2.30999653]
 [1.28255763]
 ...
 [5.41242192]
 [5.44625185]
 [7.4776847 ]]",0.9494120869315844
428,FPEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-20.57156057  26.84651766]
 [-19.72125979  26.0878955 ]
 [-18.74747739  25.29013687]
 ...
 [ 40.51587862  -4.23735714]
 [ 43.25411956  -4.24694416]
 [ 44.49343643  -3.31212958]]","[[0.16129931]
 [0.08456146]
 [0.03689527]
 ...
 [0.22741001]
 [0.04546016]
 [0.44730528]]",0.5485268121793107
429,FPEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 5.01063476  4.08237234]
 [ 5.44996914  2.98512704]
 [ 6.17309272  2.29346101]
 ...
 [-1.19000394 -1.35267995]
 [-1.26548551 -1.39419068]
 [-1.27903752 -1.48902143]]","[[23.72410772]
 [ 7.80647066]
 [12.57999724]
 ...
 [ 6.52349866]
 [ 5.29763078]
 [ 7.79530698]]",1.5468078159143697
430,FPHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.51453587  0.31031641]
 [ 0.48282794  0.30865303]
 [ 0.45112001  0.30698966]
 ...
 [-0.53978695  0.09091544]
 [-0.57149488  0.08925207]
 [-0.60320281  0.08758869]]","[[4.60898767]
 [2.33159335]
 [0.3179623 ]
 ...
 [4.7517456 ]
 [4.81926622]
 [6.6595992 ]]",0.6282054346605027
431,FPHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.35341529  0.87733109]
 [-0.3217243   0.85462926]
 [-0.2895292   0.83215437]
 ...
 [ 0.34496222 -0.81080786]
 [ 0.37563614 -0.83217348]
 [ 0.40266766 -0.85147262]]","[[3.9717285 ]
 [3.28747887]
 [3.98625817]
 ...
 [5.35176941]
 [5.0014883 ]
 [6.65553227]]",0.8981345132477349
432,FPHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11821561  0.00796384]
 [ 0.14793581 -0.00325152]
 [ 0.17765602 -0.01446687]
 ...
 [ 1.17463232 -0.21174061]
 [ 1.20435252 -0.22295596]
 [ 1.23407273 -0.23417132]]","[[4.66112098]
 [2.34545396]
 [0.54006127]
 ...
 [4.70511329]
 [4.74700555]
 [6.44404311]]",0.6335235844621571
433,FPHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-35.66397266  18.61710005]
 [-34.64108579  19.04900535]
 [-33.56141794  19.55829763]
 ...
 [ 35.9142671   -1.89885561]
 [ 37.14262962  -1.34484093]
 [ 38.20468483  -0.86161966]]","[[0.04885234]
 [0.04270918]
 [0.01287324]
 ...
 [0.05546633]
 [0.00683614]
 [0.26544312]]",0.4499252867930163
434,FPHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 9.13721104  8.46473672]
 [ 7.82229726  9.1639387 ]
 [ 6.66054471  9.0890084 ]
 ...
 [14.72614259 18.60552814]
 [14.71450171 18.63376129]
 [14.70683455 18.61791897]]","[[10.50960713]
 [10.22943793]
 [10.16454731]
 ...
 [ 4.731411  ]
 [12.51950201]
 [ 7.33138837]]",1.4509865961847637
435,FPHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.54996797  0.18707481]
 [-0.51815907  0.18654107]
 [-0.48635018  0.18600734]
 ...
 [ 0.56174424  0.02820953]
 [ 0.59355314  0.0276758 ]
 [ 0.62536204  0.02714206]]","[[4.86725631]
 [2.29105912]
 [1.43107914]
 ...
 [5.41165423]
 [5.42921718]
 [7.45089817]]",0.8638519057613417
436,FPHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.71784907  0.60468558]
 [-0.68176805  0.59364974]
 [-0.64531214  0.5821096 ]
 ...
 [ 0.66882184 -0.33413904]
 [ 0.70296614 -0.33849887]
 [ 0.72967187 -0.31699426]]","[[5.14035811]
 [1.69711539]
 [3.67614379]
 ...
 [4.85895503]
 [5.99155116]
 [6.44256758]]",1.407016560050101
437,FPHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11401519  0.02601618]
 [ 0.14486538  0.01825591]
 [ 0.17571556  0.01049563]
 ...
 [ 1.22828995 -0.11070957]
 [ 1.25914014 -0.11846984]
 [ 1.28999032 -0.12623011]]","[[4.86467241]
 [2.30999653]
 [1.28255763]
 ...
 [5.41242192]
 [5.44625185]
 [7.4776847 ]]",0.9494120869315844
438,FPHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-20.57156057  26.84651766]
 [-19.72125979  26.0878955 ]
 [-18.74747739  25.29013687]
 ...
 [ 40.51587862  -4.23735714]
 [ 43.25411956  -4.24694416]
 [ 44.49343643  -3.31212958]]","[[0.16129931]
 [0.08456146]
 [0.03689527]
 ...
 [0.22741001]
 [0.04546016]
 [0.44730528]]",0.5485268121793107
439,FPHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 5.01063476  4.08237234]
 [ 5.44996914  2.98512704]
 [ 6.17309272  2.29346101]
 ...
 [-1.19000394 -1.35267995]
 [-1.26548551 -1.39419068]
 [-1.27903752 -1.48902143]]","[[23.72410772]
 [ 7.80647066]
 [12.57999724]
 ...
 [ 6.52349866]
 [ 5.29763078]
 [ 7.79530698]]",1.5468078159143697
